cycle,avg_know,avg_att,avg_pbc,avg_moral,avg_sn,avg_int,avg_habit,participation
597,47.08030962,62.66396461,9.925348143,26.21200035,23.89132686,20.69645287,5.686572641,7.051016176
598,47.08058716,62.66388366,9.917968399,26.19440423,23.88072611,20.69232561,5.686536186,7.15470759
599,47.0807177,62.66399145,9.919447038,26.17709709,23.88118151,20.69641987,5.690570421,7.00953961
600,47.08028374,62.66389148,9.91377457,26.15926777,23.81770166,20.68059074,5.688393361,6.926586479
601,47.08044379,62.66389838,9.873957837,26.14161633,23.82604296,20.65908078,5.685179658,7.071754459
602,47.081094,62.66397568,9.88187623,26.12407085,23.79353744,20.6626433,5.686888643,6.905848196
603,47.08117126,62.66402347,9.817345451,26.10632844,23.77539772,20.63522913,5.681495185,7.030277893
604,47.08031328,62.66389285,9.829144528,26.08907736,23.80196463,20.64934913,5.678864061,7.133969307
605,47.08101408,62.66401714,9.868137468,26.07207661,23.81211492,20.66360472,5.682166317,6.947324762
606,47.08038824,62.66388604,9.837864353,26.05472225,23.79284543,20.64293272,5.679972,7.15470759
607,47.08099894,62.66387334,9.917622528,26.03796308,23.81298608,20.67108888,5.684572306,7.00953961
608,47.0805628,62.66382355,9.874377472,26.02076787,23.77335332,20.65106701,5.682827395,6.988801327
609,47.07991595,62.66377159,9.849035198,26.00349759,23.73469965,20.62313292,5.682849695,6.698465367
610,47.07818919,62.66357483,9.714034322,25.98566337,23.68665122,20.5953135,5.670841291,7.030277893
611,47.07820083,62.66353543,9.806215496,25.96884036,23.73007192,20.61600536,5.672335364,7.030277893
612,47.07819294,62.66351632,9.848950703,25.95194217,23.72270119,20.61614966,5.673535374,6.947324762
613,47.07695728,62.66333629,9.850781907,25.93494125,23.70941819,20.6117549,5.671118871,6.905848196
614,47.07571925,62.66309579,9.813783528,25.91793636,23.6988145,20.60374359,5.667885825,6.947324762
615,47.07569549,62.66307989,9.817285871,25.90144027,23.75422653,20.59761556,5.667917701,7.071754459
616,47.07607814,62.66315173,9.862951573,25.88518469,23.77116457,20.61311097,5.666845431,7.15470759
617,47.07695548,62.66326384,9.925377003,25.86926463,23.79820124,20.64174646,5.670319254,7.00953961
618,47.07605067,62.6631474,9.920947401,25.85322481,23.815124,20.64742636,5.668956831,7.175445873
619,47.0757755,62.66317713,9.951479457,25.83778348,23.86434021,20.66668639,5.672657851,7.279137287
620,47.0779263,62.66340276,10.00252091,25.82235595,23.84732344,20.67049064,5.679697795,7.113231024
621,47.07779501,62.66338665,9.977250952,25.80649106,23.79673951,20.64985344,5.683020395,7.15470759
622,47.07911116,62.66358032,9.9782781,25.79081035,23.78092684,20.64611454,5.685718697,7.071754459
623,47.0796844,62.66362227,9.943080559,25.77498493,23.75870983,20.62811093,5.685276389,6.905848196
624,47.07827947,62.66338897,9.881112041,25.7587949,23.71885044,20.60288296,5.68130917,6.905848196
625,47.07691808,62.66327191,9.836356731,25.74280521,23.72104572,20.58939144,5.675374128,7.216922439
626,47.07790991,62.66335879,9.925392574,25.7274362,23.72891353,20.61465348,5.679758947,7.071754459
627,47.07747687,62.66327829,9.922727739,25.7120509,23.75482255,20.60935841,5.682162829,6.926586479
628,47.07689757,62.66336564,9.891776883,25.69598708,23.67871807,20.58920682,5.678666708,7.030277893
629,47.07684272,62.66345034,9.889699382,25.6803183,23.66934355,20.59526832,5.678978187,6.885109913
630,47.07526572,62.66327355,9.826621498,25.66419336,23.61468074,20.57111017,5.673332294,6.843633347
631,47.07389054,62.66305939,9.792545827,25.64810383,23.59402159,20.54863549,5.667564989,6.656988801
632,47.07213551,62.66280245,9.709839413,25.63166692,23.56305755,20.52210473,5.658325091,6.781418499
633,47.07081205,62.66259638,9.731298359,25.61556907,23.55804122,20.5293157,5.651786156,6.926586479
634,47.07097651,62.66264655,9.747910356,25.60012095,23.61131789,20.54301115,5.64952531,6.968063044
635,47.07105566,62.66266104,9.794523833,25.58481865,23.63521234,20.55575089,5.648446364,6.926586479
636,47.07114173,62.6626355,9.820271322,25.56929239,23.60565425,20.55088274,5.644303091,6.86437163
637,47.06967632,62.66248664,9.782731105,25.55388712,23.61675598,20.54480379,5.640650724,6.988801327
638,47.06971515,62.66244558,9.853690837,25.53863338,23.6007096,20.55827298,5.638753683,6.86437163
639,47.06863726,62.66226675,9.819801445,25.52332411,23.60416985,20.54565052,5.635172532,6.926586479
640,47.0697777,62.6625026,9.775154172,25.50814747,23.59747909,20.53580264,5.633295427,6.822895064
641,47.06860532,62.66235337,9.758414902,25.4926864,23.56155205,20.5247129,5.62937239,6.926586479
642,47.06873482,62.66232964,9.811049506,25.47785415,23.60957269,20.55023989,5.625437205,6.968063044
643,47.06907875,62.6624345,9.817551231,25.46292722,23.59095886,20.54112256,5.627582023,6.843633347
644,47.06759892,62.66219802,9.744318804,25.44797287,23.59843662,20.5257631,5.623154194,7.00953961
645,47.06807405,62.66222544,9.826329686,25.43346448,23.61926061,20.53025293,5.625407899,6.968063044
646,47.06758951,62.66221949,9.832348255,25.41911756,23.65462306,20.54291234,5.62658177,7.113231024
647,47.06884376,62.66233782,9.878858785,25.40510271,23.67424692,20.55585341,5.63086198,7.00953961
648,47.06821256,62.66227308,9.881433507,25.39087775,23.66369716,20.55687613,5.631834,7.15470759
649,47.06913247,62.66240419,9.954270666,25.37731239,23.71783591,20.57764972,5.635247381,7.175445873
650,47.07073004,62.66268024,9.989320303,25.36412484,23.78719549,20.5858938,5.640410028,7.237660722
651,47.07113343,62.66282544,10.00298181,25.35044937,23.70777001,20.58616633,5.647051117,7.00953961
652,47.0709953,62.66287462,9.941088091,25.3366554,23.70187873,20.56582192,5.647390653,7.237660722
653,47.07238005,62.66309905,10.01005525,25.32347882,23.72957849,20.58474613,5.65497312,7.15470759
654,47.07320044,62.66321296,9.994551299,25.30970893,23.65368985,20.56543873,5.658854025,6.781418499
655,47.07113855,62.6630191,9.845912378,25.29487835,23.53137314,20.51645246,5.65282265,6.822895064
656,47.07010179,62.66286416,9.829686917,25.28059924,23.54529173,20.51181151,5.647407014,6.988801327
657,47.07085164,62.66297347,9.884074685,25.26672982,23.56512857,20.51778317,5.647552981,6.802156781
658,47.07021245,62.66282092,9.811836119,25.25242025,23.53833038,20.49742513,5.642914338,7.00953961
659,47.07001801,62.66277225,9.827293571,25.23877006,23.56894636,20.5078602,5.642701463,6.926586479
