cycle,avg_know,avg_att,avg_pbc,avg_moral,avg_sn,avg_int,avg_habit,participation
223,76.4110126,76.81653279,56.5636173,62.52185374,60.22849174,58.57209936,39.51046848,50.70510162
224,76.43661662,76.88713387,56.13731348,62.50480626,60.11845847,58.40691136,39.54959188,50.43550394
225,76.43066117,76.83904733,55.86889254,62.48670198,59.95043976,58.2430935,39.57957134,50.66362505
226,76.45034734,76.8239506,55.99137369,62.47011699,60.05461053,58.30021553,39.61590995,51.24429697
227,76.47582037,76.81646337,56.38498374,62.45461095,60.11139043,58.49464323,39.66936283,50.7258399
228,76.47500714,76.83168823,56.11684343,62.43821331,60.11084147,58.41957202,39.70621602,51.22355869
229,76.51374614,76.81920892,56.43201756,62.42324872,60.20194699,58.49824532,39.75422874,50.8502696
230,76.53554418,76.82254714,56.2616618,62.40746961,60.19353629,58.45247188,39.79262228,51.28577354
231,76.55552619,76.74925794,56.55763371,62.39284714,60.25451926,58.60551651,39.84619757,51.16134384
232,76.58882299,76.83181361,56.45698382,62.37770615,60.21604282,58.50899867,39.89101911,50.99543758
233,76.61834258,76.92743681,56.3347974,62.36215091,60.16316338,58.5068843,39.9253405,50.80879303
234,76.64851579,76.95968919,56.13191517,62.3457463,60.03596774,58.42288824,39.95939899,50.45624222
235,76.66732875,76.94723914,55.88910087,62.32942008,60.0741711,58.30870002,39.98132499,51.11986727
236,76.67874642,76.9306895,56.3614307,62.31446879,60.12992568,58.52674902,40.01974293,50.97469929
237,76.70518815,77.01441344,56.29656901,62.29997639,60.25647209,58.51602077,40.05235293,51.61758606
238,76.75369525,76.97470306,56.73355826,62.28736916,60.44269077,58.721987,40.10032435,51.5761095
239,76.78249251,76.97259374,56.76300032,62.27412646,60.41712824,58.69655685,40.1495475,51.01617586
240,76.80711997,76.96401918,56.36572469,62.25931387,60.28216694,58.57848718,40.17928049,51.26503526
241,76.83603877,76.96621425,56.58482283,62.24612604,60.41505402,58.64160754,40.21295379,51.63832435
242,76.86108198,76.90717667,56.85514204,62.23364106,60.47987062,58.78301053,40.26027402,51.41020324
243,76.8793752,76.88233721,56.73885868,62.22040417,60.43308156,58.75936684,40.29711397,51.4516798
244,76.893727,76.88533398,56.75625122,62.20767942,60.47544913,58.72060119,40.33176382,51.51389465
245,76.9215559,76.94765522,56.83223118,62.19510995,60.49332656,58.75896397,40.3686149,51.84570718
246,76.94218251,76.85710431,57.09838607,62.18358633,60.57680213,58.86585092,40.4153678,51.55537122
247,76.94703276,76.81968373,56.93909731,62.17115835,60.53052314,58.80988787,40.45622036,51.74201576
248,76.96737698,76.90696262,57.04604912,62.15965677,60.60490022,58.90221777,40.49602192,51.82496889
249,76.98965148,76.92614165,57.06919473,62.14766821,60.5246065,58.88764258,40.53981846,51.53463293
250,76.98603114,76.86199409,56.92294695,62.13510261,60.46144573,58.81616514,40.57491734,51.61758606
251,77.00903224,76.89729183,56.96091121,62.12367729,60.59117819,58.89624548,40.60931399,52.05309
252,77.03189072,76.89279866,57.2874061,62.11333606,60.70353106,58.9866097,40.65546492,51.55537122
253,77.03849424,76.9192464,56.95076967,62.1011373,60.5675441,58.87587415,40.68402671,51.7005392
254,77.05991198,76.90221287,57.07386098,62.09002105,60.63811123,58.90886608,40.71566629,52.15678142
255,77.08237873,76.89915839,57.34620762,62.0805347,60.80931892,59.02680908,40.75780856,52.28121112
256,77.11224305,76.91625554,57.46992132,62.07105402,60.84518658,59.08907601,40.79854373,51.80423061
257,77.13119238,76.89316261,57.15239087,62.06021512,60.75364715,59.04415769,40.82873199,52.28121112
258,77.15093851,76.87097901,57.45861893,62.05122672,60.88639823,59.12109262,40.86894643,52.4263791
